edge_id,scope,quote,origin,locator,evidence_file,extraction_call,review_call,role_audit_call
2b461b12f11d20ac8888c102,method,"public static <K, V> java.util.SortedMap<K, V> checkedSortedMap(java.util.SortedMap<K, V>, java.lang.Class<K>, java.lang.Class<V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
2b461b12f11d20ac8888c102,method,"public static <K, V> java.util.SortedMap<K, V> synchronizedSortedMap(java.util.SortedMap<K, V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
2b461b12f11d20ac8888c102,method,"public static <K, V> java.util.SortedMap<K, V> unmodifiableSortedMap(java.util.SortedMap<K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
2b461b12f11d20ac8888c102,method,"public static final <K, V> java.util.SortedMap<K, V> emptySortedMap();",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
a2f474b98544217b65f2c322,method,"public static <E> java.util.SortedSet<E> checkedSortedSet(java.util.SortedSet<E>, java.lang.Class<E>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
a2f474b98544217b65f2c322,method,public static <T> java.util.SortedSet<T> synchronizedSortedSet(java.util.SortedSet<T>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
a2f474b98544217b65f2c322,method,public static <T> java.util.SortedSet<T> unmodifiableSortedSet(java.util.SortedSet<T>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
42b38b1afc48d4eae4152b93,method,"public static <E> java.util.SortedSet<E> checkedSortedSet(java.util.SortedSet<E>, java.lang.Class<E>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
42b38b1afc48d4eae4152b93,method,public static <E> java.util.SortedSet<E> emptySortedSet();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
42b38b1afc48d4eae4152b93,method,public static <T> java.util.SortedSet<T> synchronizedSortedSet(java.util.SortedSet<T>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
42b38b1afc48d4eae4152b93,method,public static <T> java.util.SortedSet<T> unmodifiableSortedSet(java.util.SortedSet<T>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7eca4add104a1979e62a.txt,,,
06b282b3a4a23e01adb334c2,method,public abstract boolean equals(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/702c79b2d89c9bdd9397.txt,,,
4830dd1cef291335a4587f9f,constructor,public java.util.ConcurrentModificationException(java.lang.String);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/5e016c67141dc8a88616.txt,,,
4830dd1cef291335a4587f9f,constructor,"public java.util.ConcurrentModificationException(java.lang.String, java.lang.Throwable);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/5e016c67141dc8a88616.txt,,,
56f6d7d3680bf3f35a132eb0,method,public abstract boolean contains(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/451fd09c30e250aa52a4.txt,,,
56f6d7d3680bf3f35a132eb0,method,public abstract boolean remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/451fd09c30e250aa52a4.txt,,,
56f6d7d3680bf3f35a132eb0,method,public abstract boolean removeFirstOccurrence(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/451fd09c30e250aa52a4.txt,,,
56f6d7d3680bf3f35a132eb0,method,public abstract boolean removeLastOccurrence(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/451fd09c30e250aa52a4.txt,,,
55af9e6b5e5c2ae1ee227c00,type,interface java.util.Deque<E> extends java.util.Queue<E> {,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/451fd09c30e250aa52a4.txt,,,
7fda778bb02b85ae79f6a40d,type,"class java.util.EnumSet<E extends java.lang.Enum<E>> extends java.util.AbstractSet<E> implements java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/302d66ba42b2e2347cd9.txt,,,
eec565ad25376094fe6911b2,method,public java.lang.Object clone() throws java.lang.CloneNotSupportedException;,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/302d66ba42b2e2347cd9.txt,,,
36be8f244706ccc56578a9d0,type,"class java.util.EnumSet<E extends java.lang.Enum<E>> extends java.util.AbstractSet<E> implements java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/302d66ba42b2e2347cd9.txt,,,
13cf8b9b08167b66ad5b2d31,method,public static <E extends java.lang.Enum<E>> java.util.EnumSet<E> copyOf(java.util.Collection<E>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/302d66ba42b2e2347cd9.txt,,,
ed97b7befef13c5b27f87eb4,type,"class java.util.HashMap<K, V> extends java.util.AbstractMap<K, V> implements java.util.Map<K, V>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
7aae95b374b91163b6830827,method,public V get(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
7aae95b374b91163b6830827,method,"public V getOrDefault(java.lang.Object, V);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
7aae95b374b91163b6830827,method,public V remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
7aae95b374b91163b6830827,method,public boolean containsKey(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
7aae95b374b91163b6830827,method,public boolean containsValue(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
7aae95b374b91163b6830827,method,"public boolean remove(java.lang.Object, java.lang.Object);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
0fb8bbdc3dc9e21e4ce16aaf,method,public java.lang.Object clone();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
1eefcc8cb4cc37a0f1ade690,type,"class java.util.HashMap<K, V> extends java.util.AbstractMap<K, V> implements java.util.Map<K, V>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
5ff279b9ac7cb081f054d784,method,public java.util.Collection<V> values();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
da4a7847d19cf6bc0320c044,constructor,"public java.util.HashMap(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
da4a7847d19cf6bc0320c044,method,"public void putAll(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
071738f27a6536d93c680af5,type,"class java.util.HashMap<K, V> extends java.util.AbstractMap<K, V> implements java.util.Map<K, V>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
b584132b1f96073042b031d3,method,public java.util.Set<K> keySet();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
b584132b1f96073042b031d3,method,"public java.util.Set<java.util.Map$Entry<K, V>> entrySet();",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/e78be4e4395c20448b95.txt,,,
883d3096c437347a793d3e1c,type,"class java.util.HashSet<E> extends java.util.AbstractSet<E> implements java.util.Set<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
68de749d6d9bfa7e3c7b45c9,method,public boolean contains(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
68de749d6d9bfa7e3c7b45c9,method,public boolean remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
f1ef668f54305c715450db4e,method,public java.lang.Object clone();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
127979495c1ea9351205f779,type,"class java.util.HashSet<E> extends java.util.AbstractSet<E> implements java.util.Set<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
dabfe7d7d72cb5451c4afb22,constructor,public java.util.HashSet(java.util.Collection<? extends E>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
ba07b26cbae43ba7a80f7387,type,"class java.util.HashSet<E> extends java.util.AbstractSet<E> implements java.util.Set<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/2c81d5edd4938dfed569.txt,,,
2ecccf24a1faa4833d3726d7,type,"class java.util.Hashtable<K, V> extends java.util.Dictionary<K, V> implements java.util.Map<K, V>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,public boolean containsValue(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,public synchronized V get(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,"public synchronized V getOrDefault(java.lang.Object, V);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,public synchronized V remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,public synchronized boolean contains(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,public synchronized boolean containsKey(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,public synchronized boolean equals(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
c98e5d670910f6445e1fb666,method,"public synchronized boolean remove(java.lang.Object, java.lang.Object);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
89dce282115a23b8754701ed,method,public synchronized java.lang.Object clone();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
8530f69982b7bf615c20c6fc,method,public synchronized java.lang.String toString();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
2198690f5db77b026fd057ae,method,public java.util.Collection<V> values();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
ef4260771a1a9c6df9263c75,method,public synchronized java.util.Enumeration<K> keys();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
ef4260771a1a9c6df9263c75,method,public synchronized java.util.Enumeration<V> elements();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
81eaec29e24ee0a3686ad554,constructor,"public java.util.Hashtable(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
81eaec29e24ee0a3686ad554,method,"public synchronized void putAll(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
cbd7fde49e190284a3542b02,type,"class java.util.Hashtable<K, V> extends java.util.Dictionary<K, V> implements java.util.Map<K, V>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
8a51ddc3dc2f79ea932b48bb,method,public java.util.Set<K> keySet();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
8a51ddc3dc2f79ea932b48bb,method,"public java.util.Set<java.util.Map$Entry<K, V>> entrySet();",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/d7429ad1d4b6731d0ac6.txt,,,
b6c4efa11cfd0237a2bbc32e,type,"class java.util.IdentityHashMap<K, V> extends java.util.AbstractMap<K, V> implements java.util.Map<K, V>, java.io.Serializable, java.lang.Cloneable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3042285807de077422466426,method,public V get(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3042285807de077422466426,method,public V remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3042285807de077422466426,method,public boolean containsKey(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3042285807de077422466426,method,public boolean containsValue(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3042285807de077422466426,method,public boolean equals(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
09f86f18549aec9341c48cd7,method,public java.lang.Object clone();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
9787c0e93838a20f88b080b8,type,"class java.util.IdentityHashMap<K, V> extends java.util.AbstractMap<K, V> implements java.util.Map<K, V>, java.io.Serializable, java.lang.Cloneable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3a8582b6771bdc435eca77d2,method,public java.util.Collection<V> values();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
a2164a621fb260a83bb2fedf,constructor,"public java.util.IdentityHashMap(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
a2164a621fb260a83bb2fedf,method,"public void putAll(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
2418470bf18e65ee93e08ac2,type,"class java.util.IdentityHashMap<K, V> extends java.util.AbstractMap<K, V> implements java.util.Map<K, V>, java.io.Serializable, java.lang.Cloneable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3c7b46205627e0fd506cbf65,method,public java.util.Set<K> keySet();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
3c7b46205627e0fd506cbf65,method,"public java.util.Set<java.util.Map$Entry<K, V>> entrySet();",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/0f49907adfed1ea69f61.txt,,,
96d4bd039c8a26de657c7a63,method,public V get(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
96d4bd039c8a26de657c7a63,method,"public V getOrDefault(java.lang.Object, V);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
96d4bd039c8a26de657c7a63,method,public boolean containsValue(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
7d1622377c57203a66a45657,method,public java.util.Collection<V> values();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
b6ca67bf1b3c23e2a9c48eac,type,"class java.util.LinkedHashMap<K, V> extends java.util.HashMap<K, V> implements java.util.Map<K, V> {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
c48622be7e4c42c42f25a4e1,constructor,"public java.util.LinkedHashMap(java.util.Map<? extends K, ? extends V>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
d260c93f51cf38cd2ab9fa19,type,"class java.util.LinkedHashMap<K, V> extends java.util.HashMap<K, V> implements java.util.Map<K, V> {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
2afe89fe84f9bcd051489e74,method,public java.util.Set<K> keySet();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
2afe89fe84f9bcd051489e74,method,"public java.util.Set<java.util.Map$Entry<K, V>> entrySet();",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/ac58e215437948051154.txt,,,
c289955b3af09e7f4fbe220f,type,"class java.util.LinkedHashSet<E> extends java.util.HashSet<E> implements java.util.Set<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/9c245b0470296fea2202.txt,,,
9aafae056f49cab5f82593ac,constructor,public java.util.LinkedHashSet(java.util.Collection<? extends E>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/9c245b0470296fea2202.txt,,,
5c86772a2d16c3e73a58b9ed,type,"class java.util.LinkedHashSet<E> extends java.util.HashSet<E> implements java.util.Set<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/9c245b0470296fea2202.txt,,,
dec5263cc6b2cc4e514af2ef,type,"class java.util.LinkedHashSet<E> extends java.util.HashSet<E> implements java.util.Set<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/9c245b0470296fea2202.txt,,,
bbc98ff6e1287a375d253de5,type,"class java.util.LinkedList<E> extends java.util.AbstractSequentialList<E> implements java.util.List<E>, java.util.Deque<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d3010249339b7f2f5b398a13,method,public boolean contains(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d3010249339b7f2f5b398a13,method,public boolean remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d3010249339b7f2f5b398a13,method,public boolean removeFirstOccurrence(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d3010249339b7f2f5b398a13,method,public boolean removeLastOccurrence(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d3010249339b7f2f5b398a13,method,public int indexOf(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d3010249339b7f2f5b398a13,method,public int lastIndexOf(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
42319457fa0e0eb4f851c575,method,public java.lang.Object clone();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
42319457fa0e0eb4f851c575,method,public java.lang.Object[] toArray();,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
b33971c403be7717394fa81f,method,"public boolean addAll(int, java.util.Collection<? extends E>);",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
b33971c403be7717394fa81f,method,public boolean addAll(java.util.Collection<? extends E>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
b33971c403be7717394fa81f,constructor,public java.util.LinkedList(java.util.Collection<? extends E>);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
bf3ce72ab636519f9ba9efb5,type,"class java.util.LinkedList<E> extends java.util.AbstractSequentialList<E> implements java.util.List<E>, java.util.Deque<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
d2f6a93436ce9b87cdbab67d,type,"class java.util.LinkedList<E> extends java.util.AbstractSequentialList<E> implements java.util.List<E>, java.util.Deque<E>, java.lang.Cloneable, java.io.Serializable {",binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
adb37d57992e70302092b5a4,method,public java.util.ListIterator<E> listIterator(int);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/7455202c0ff2d7a77059.txt,,,
a233a2ea2c8f9cf0ad962af9,method,public abstract boolean contains(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/a0fb13f6304249a5d375.txt,,,
a233a2ea2c8f9cf0ad962af9,method,public abstract boolean equals(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/a0fb13f6304249a5d375.txt,,,
a233a2ea2c8f9cf0ad962af9,method,public abstract boolean remove(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/a0fb13f6304249a5d375.txt,,,
a233a2ea2c8f9cf0ad962af9,method,public abstract int indexOf(java.lang.Object);,binary_declaration,tmp\authoritative_artifacts\jdk8\extracted\jdk8u504-b01\jre\lib\rt.jar,declarations/a0fb13f6304249a5d375.txt,,,
